/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6439,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.644,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6443,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6444,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6448,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6448,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6451,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6452,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6452,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6452,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6455,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6456,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6456,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6457,117
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6459,1204
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6459,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6459,73
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.646,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.646,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6464,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6464,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6468,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6468,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6472,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6472,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6472,124
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6476,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6476,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6479,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.648,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6483,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6487,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6491,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6495,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6502,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6503,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6507,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6509,104
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6511,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6518,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6522,74
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6522,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6526,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6526,84
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6531,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6534,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6535,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6538,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6539,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.654,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6542,673
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6544,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6546,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6548,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.655,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6552,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6556,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.656,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6564,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6568,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.657,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6572,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6576,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6583,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6587,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6591,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6599,75
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6615,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6625,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6626,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.663,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6638,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6646,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.665,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6653,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6654,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6654,604
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6656,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6658,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6661,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6668,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.667,697
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6671,444
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6672,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6682,76
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6683,111
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6695,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6704,99
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6707,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6711,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6732,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6735,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6738,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6739,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6743,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6751,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6755,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6755,1403
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6759,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6771,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6774,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6792,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6793,1450
/NodeList/2/DeviceList/0/$ns3::CsmaNetDevice/MacTxDrop,27.6796,1450
